Year,LGA_name,LGA_code,0-19,20-64,65+,Total_population,Ratio: 65+ to 18+,Median_income,Total_EGMs,Venues,Unemployment_rate,Net_expenditure (AUD),EGMs_PV,People_PEGM,Expenditure_PP (AUD),Expenditure_PEGM (AUD),Expenditure_PV (AUD),EXP_PP_label
2012,Maribyrnong (C),24330,15994,52969,7626,76589,0.1258519679841571,44891,421,10,0.0796774528106202,56099418.11,42.1,143.9311163895487,925.8093590230217,133252.774608076,5609941.811,Very High
2012,Maroondah (C),24410,26785,65133,16186,108104,0.1990432740196018,43485,711,10,0.0428889865117716,66782903.16,71.1,114.37271448663854,821.2459961386637,93928.13383966245,6678290.316,Very High
2012,Melbourne (C),24600,13511,84782,7088,105381,0.0771524980951344,45937,696,11,0.0526157917953242,70308561.85,63.27272727272727,131.9971264367816,765.304907477958,101018.04863505746,6391687.44090909,High
2012,Melton (S),24650,36468,73453,8030,117951,0.0985481634205907,45000,487,7,0.0889204545454545,56522260.25999999,69.57142857142857,167.31622176591375,693.6693575347003,116062.13605749485,8074608.608571427,High
2012,Mildura (RC),24780,14514,29112,8578,52204,0.2275935261342531,36695,285,8,0.0713745444543766,25255276.4,35.625,132.24561403508773,670.0789705492173,88615.0049122807,3156909.55,High
2012,Mitchell (S),24850,10631,21263,4350,36244,0.1698356303439659,42406,193,5,0.057704840334143,15733563.810000002,38.6,132.7098445595855,614.280397063991,81521.0560103627,3146712.7620000006,High
2012,Moira (S),24900,7256,15079,6340,28675,0.2959988794995097,34222,34,1,0.057150980949673,1770501.09,34.0,629.9705882352941,82.6603058032588,52073.56147058824,1770501.09,Very Low
2012,Monash (C),24970,38737,109877,31126,179740,0.220747076303341,40404,969,14,0.0510656633596771,122352426.15,69.21428571428571,145.5139318885449,867.7292408672156,126266.69365325078,8739459.010714287,Very High
2012,Moonee Valley (C),25060,25128,70469,17657,113254,0.2003608469691124,48304,746,11,0.0358486290505325,77910935.19999999,67.81818181818181,118.1313672922252,884.0856864035584,104438.25093833779,7082812.29090909,Very High
2012,Moorabool (S),25150,8285,17206,3855,29346,0.1830397417026731,43641,110,3,0.0406849405986593,8495495.58,36.666666666666664,191.46363636363637,403.37569820996157,77231.778,2831831.86,Medium
2012,Moreland (C),25250,32237,101323,22603,156163,0.1823911043687361,43557,732,15,0.0501488682426373,69605532.52,48.8,169.29781420765028,561.6701299162403,95089.52530054645,4640368.834666667,Medium
2012,Mornington Peninsula (S),25340,36534,81019,33224,150777,0.2908186934866906,38347,826,17,0.0469374428627399,83581310.21,48.588235294117645,138.3087167070218,731.6099035389476,101188.02688861985,4916547.659411765,High
2012,Mount Alexander (S),25430,3885,10162,3821,17868,0.2732603876135307,35020,30,1,0.048406266882766,3198370.93,30.0,466.1,228.73281341629124,106612.36433333335,3198370.93,Low
2012,Murrindindi (S),25620,3030,7787,2617,13434,0.2515378700499808,34647,16,1,0.0460517584605175,1153606.75,16.0,650.25,110.88107939254132,72100.421875,1153606.75,Very Low
2012,Nillumbik (S),25710,17699,38538,6414,62651,0.1426855312333155,46925,80,2,0.0218577943713225,9303211.71,40.0,561.9,206.95879404698346,116290.14637500001,4651605.855,Low
2012,Northern Grampians (S),25810,2757,6696,2516,11969,0.2731220147633521,36617,88,3,0.0487067009529571,5595021.3500000015,29.333333333333332,104.68181818181819,607.3622828918803,63579.788068181835,1865007.1166666672,High
2012,Port Phillip (C),25900,13449,76343,10099,99891,0.1168297818190231,55255,367,10,0.0401617397956395,27583235.03,36.7,235.5367847411444,319.0952896740011,75158.6785558583,2758323.503,Low
2012,Queenscliffe (B),26080,599,1499,1001,3099,0.4004,34768,47,2,0.0222222222222222,1790183.55,23.5,53.191489361702125,716.07342,38089.01170212766,895091.775,High
2012,South Gippsland (S),26170,6861,15262,5696,27819,0.2717816585552056,34952,101,4,0.0323281211218664,6618473.569999999,25.25,207.5049504950495,315.79700209943695,65529.441287128706,1654618.3924999998,Low
2012,Southern Grampians (S),26260,4228,8816,3355,16399,0.2756552460767398,37447,75,2,0.0433244916003536,6942509.49,37.5,162.28,570.4140571851121,92566.7932,3471254.745,Medium
2012,Stonnington (C),26350,17130,68880,14672,100682,0.1756032171581769,55009,273,7,0.0293438550343416,23511315.73,39.0,306.05128205128204,281.3974019772118,86122.03564102564,3358759.39,Low
2012,Strathbogie (S),26430,2021,5146,2493,9660,0.326351616703757,33889,27,1,0.0477157360406091,1394413.34,27.0,282.9259259259259,182.53872758214428,51644.938518518524,1394413.34,Very Low
2012,Surf Coast (S),26490,7453,15962,3939,27354,0.1979297522737551,39374,107,4,0.0327942497753818,3698923.57,26.75,185.99065420560748,185.86621627053916,34569.3791588785,924730.8925,Very Low
2012,Swan Hill (RC),26610,5726,11754,3492,20972,0.2290436835891381,36386,138,4,0.0454471279373368,7193380.26,34.5,110.47826086956522,471.8208225108225,52125.94391304348,1798345.065,Medium
2012,Towong (S),26670,1441,3187,1312,5940,0.2916203600800178,36272,10,1,0.0426179604261796,395325.39,10.0,449.9,87.86961324738832,39532.539000000004,395325.39,Very Low
2012,Wangaratta (RC),26700,6898,15007,5331,27236,0.2621201691415085,36462,130,4,0.0533200531208499,8255931.13,32.5,156.44615384615383,405.93623414298355,63507.16253846154,2063982.7825,Medium
2012,Warrnambool (C),26730,8777,18804,5387,32968,0.2226861229382828,39554,227,6,0.0500163630413439,18639839.69,37.833333333333336,106.568281938326,770.5278694555827,82113.83123348019,3106639.9483333337,High
2012,Wellington (S),26810,10796,24178,7315,42289,0.2322738386308068,38222,324,8,0.0424886191198786,23543015.31,40.5,97.20061728395062,747.5634366367128,72663.6275,2942876.91375,High
2012,Whitehorse (C),26980,36362,95048,27582,158992,0.2249204925385305,41926,481,7,0.0510448862850025,55013142.67,68.71428571428571,254.94802494802494,448.61080216912666,114372.43798336798,7859020.381428571,Medium
2012,Whittlesea (C),27070,45851,105467,18153,169471,0.1468451706843553,42263,621,9,0.0728104399300417,102280343.43,69.0,199.0660225442834,827.3769894030092,164702.6464251208,11364482.603333334,Very High
2012,Wodonga (RC),27170,10597,21451,4578,36626,0.1758807483960198,41912,119,3,0.0639124654872686,7450526.28,39.666666666666664,218.7310924369748,286.23943601367705,62609.464537815125,2483508.7600000002,Low
2012,Wyndham (C),27260,53444,113740,12254,179438,0.0972585996158547,45856,654,10,0.0849408836341008,88533566.15,65.4,192.651376146789,702.680811387844,135372.4253058104,8853356.615,High
2012,Yarra (C),27350,11808,60785,8014,80607,0.1164842512245817,52812,308,8,0.0612957651425679,31424190.89,38.5,223.37337662337663,456.75359947092255,102026.5937987013,3928023.86125,Medium
2012,Yarra Ranges (S),27450,39776,89814,19441,149031,0.1779415129742345,41213,427,8,0.0383170375817181,30695265.34,53.375,255.86651053864168,280.95066898540114,71885.86730679157,3836908.1675,Low
2013,Alpine (S),20110,2709,6538,2797,12044,0.2996250669523299,33533,63,3,0.0433478326083695,2631803.73,21.0,148.17460317460316,281.92862667380825,41774.66238095238,877267.91,Low
2013,Ararat (RC),20260,2565,6269,2373,11207,0.2745892154593844,37391,88,2,0.0585793357933579,5198022.37,44.0,98.20454545454545,601.4837271464938,59068.43602272728,2599011.185,High
2013,Ballarat (C),20570,26036,57255,15393,98684,0.2118847043277172,41752,631,14,0.0690104915894662,52533913.09,45.07142857142857,115.13153724247226,723.1295161601146,83255.01282091918,3752422.3635714287,High
2013,Banyule (C),20660,29302,74855,20318,124475,0.213484916940729,47550,620,10,0.0393470291938078,55261443.42,62.0,153.50483870967741,580.6420247339056,89131.36035483872,5526144.342,Medium
2013,Bass Coast (S),20740,6784,16786,7440,31010,0.3071080657145216,32944,206,5,0.0486732259988073,15111575.390000002,41.2,117.60194174757281,623.7750924626436,73357.16208737866,3022315.0780000007,High
2013,Baw Baw (S),20830,11881,25300,8024,45205,0.2407874204777337,38514,186,4,0.0375044754744002,12138619.079999998,46.5,179.16129032258064,364.26056535830025,65261.392903225795,3034654.7699999996,Low
2013,Bayside (C),20910,25059,55494,17815,98368,0.2430124541325076,53880,268,7,0.0374437540175701,15823311.670000002,38.285714285714285,273.5410447761194,215.8440528448076,59042.2077238806,2260473.095714286,Low
2013,Benalla (RC),21010,3265,7372,3082,13719,0.2948153816720872,36536,105,3,0.0614398290369974,5240667.09,35.0,99.56190476190476,501.30735507939545,49911.11514285714,1746889.03,Medium
2013,Boroondara (C),21110,40720,103947,25886,170553,0.1993792025139987,53693,197,5,0.032180904522613,19132153.5,39.4,659.0507614213197,147.35971209168702,97117.5304568528,3826430.7,Very Low
2013,Brimbank (C),21180,49283,122097,24089,195469,0.1647832213755079,41045,946,15,0.089471770633148,137637439.13,63.06666666666667,154.53065539112052,941.5227116823772,145494.12170190274,9175829.275333334,Very High
2013,Campaspe (S),21370,9676,19698,7545,36919,0.2769518775465257,36792,209,4,0.0497497497497497,7360579.879999999,52.25,130.34928229665073,270.1824277796131,35218.08555023923,1840144.9699999997,Low
2013,Cardinia (S),21450,25290,49488,9287,84065,0.1580093577201191,43599,243,4,0.0576320911732347,20595653.84,60.75,241.8724279835391,350.4152078264568,84755.77711934157,5148913.46,Low
2013,Casey (C),21610,82308,166646,26162,275116,0.1356893904817227,44037,875,13,0.0579871675151369,114485606.97,67.3076923076923,220.352,593.7803772146384,130840.69368,8806585.151538461,Medium
2013,Central Goldfields (S),21670,2867,6465,3270,12602,0.3359013867488444,33898,96,2,0.1069624819624819,7294540.65,48.0,101.40625,749.3108012326657,75984.79843750001,3647270.325,High
2013,Colac-Otway (S),21750,5047,11538,4109,20694,0.2626062503994376,35636,110,5,0.0616261813637428,7118672.820000001,22.0,142.24545454545455,454.95448456573155,64715.20745454547,1423734.5640000002,Medium
2013,Corangamite (S),21830,4411,8399,3327,16137,0.2837284666552959,32413,56,2,0.0340875697913605,3075941.81,28.0,209.39285714285714,262.31808033429985,54927.532321428575,1537970.905,Low
2013,Darebin (C),21890,30207,95488,21102,146797,0.1809932241187065,44838,786,12,0.065912349362576,82386001.17,65.5,148.33333333333334,706.6300812248049,104816.79538167939,6865500.0975,High
2013,East Gippsland (S),22110,9938,22700,10775,43413,0.321882001493652,34232,330,10,0.0488535329901731,21432405.19,33.0,101.43939393939394,640.2510885735624,64946.682393939394,2143240.5190000003,High
2013,Frankston (C),22170,33667,80995,18898,133560,0.1891824251949586,43217,534,10,0.0672321230905468,62225277.19,53.4,187.06554307116104,622.9192955462345,116526.73631086142,6222527.719,High
2013,Gannawarra (S),22250,2420,5291,2615,10326,0.3307614470022768,34224,45,1,0.0449401875202069,1394736.79,45.0,175.6888888888889,176.4149747027574,30994.15088888889,1394736.79,Very Low
2013,Glen Eira (C),22310,33136,87383,21000,141519,0.1937573235655038,49300,731,11,0.0504115352159184,71085293.03999999,66.45454545454545,148.26675786593708,655.8712440142826,97243.90292749657,6462299.367272726,High
2013,Glenelg (S),22410,4843,11003,3675,19521,0.2503747104510151,37408,120,4,0.065466580561834,6925842.790000001,30.0,122.31666666666666,471.8519410001363,57715.35658333334,1731460.6975000002,Medium
2013,Greater Bendigo (C),22620,27646,60520,17166,105332,0.2209664547022629,40894,609,11,0.0634995562772606,45393331.24999999,55.36363636363637,127.5632183908046,584.3180399299744,74537.48973727421,4126666.4772727266,Medium
2013,Greater Dandenong (C),22670,35536,90213,20978,146727,0.1886663488951444,37724,922,15,0.0919715754460235,109299013.48,61.46666666666667,120.59761388286334,982.9843555683464,118545.56776572668,7286600.898666667,Very High
2013,Greater Geelong (C),22750,54753,128295,38467,221515,0.2306700567275518,42365,1327,25,0.069044764188649,108207990.95,53.08,125.66842501883949,648.8767881771627,81543.32400150716,4328319.638,High
2013,Greater Shepparton (C),22830,17586,35505,9693,62784,0.2144563918757467,38217,329,8,0.0743643544803752,29023614.49,41.125,137.37993920972644,642.1437782645249,88217.6732218845,3627951.81125,High
2013,Hepburn (S),22910,3305,8491,3047,14843,0.2640838966892009,35332,50,2,0.0614609571788413,2670306.29,25.0,230.76,231.43580256543595,53406.1258,1335153.145,Low
2013,Hobsons Bay (C),23110,20899,55758,12454,89111,0.1825778455403741,48966,577,10,0.0519012434672914,47861113.63,57.7,118.21837088388214,701.6524017768135,82948.20386481803,4786111.363,High
2013,Horsham (RC),23190,5108,10944,3635,19687,0.2493312298511557,40065,148,3,0.0464633031335716,9291228.29,49.333333333333336,98.50675675675676,637.3021668152822,62778.56952702702,3097076.096666666,High
2013,Hume (C),23270,54431,110849,17983,183263,0.1395848857426726,42871,792,14,0.069977192618702,98760072.21,56.57142857142857,162.66666666666666,766.580292241058,124697.06087121212,7054290.872142857,High
2013,Kingston (C),23430,34844,91780,25062,151686,0.2144947878331422,45681,879,16,0.0748271562960444,78986274.55,54.9375,132.92605233219567,676.0092650759144,89859.24294653014,4936642.159375,High
2013,Knox (C),23670,38363,95186,21360,154909,0.1832752732826523,44268,763,11,0.0387919351139467,74895446.68,69.36363636363636,152.74705111402358,642.6256300516535,98159.16996068152,6808676.970909092,High
2013,Latrobe (C),23810,19031,42653,12162,73846,0.2218735747514366,42920,522,13,0.0587450960281032,43758066.92,40.15384615384615,105.0095785440613,798.2863617622913,83827.71440613027,3366005.147692308,High
2013,Macedon Ranges (S),24130,12224,25306,6568,44098,0.20606136663111,44166,95,3,0.0334366406215897,9144677.34,31.666666666666668,335.5157894736842,286.9008389282801,96259.76147368421,3048225.78,Low
2013,Manningham (C),24210,26023,67734,23780,117537,0.2598509517669428,42971,509,7,0.0472709195385492,58313226.92999999,72.71428571428571,179.79174852652258,637.2055306291933,114564.2965225933,8330460.989999999,High
2013,Mansfield (S),24250,2222,4292,1671,8185,0.2802280731175582,31787,40,1,0.0361826129188926,1643498.61,40.0,149.075,275.61606741573036,41087.46525,1643498.61,Low
2013,Maribyrnong (C),24330,16568,55006,7728,79302,0.1231867886632448,46544,416,10,0.0776972624798711,52788996.00000001,41.6,150.8028846153846,841.4734593681259,126896.62500000001,5278899.600000001,Very High
2013,Maroondah (C),24410,27096,65826,16653,109575,0.2019059396937402,44991,704,10,0.0469362607818976,62415124.12,70.4,117.15767045454545,756.7395836515961,88657.84676136363,6241512.412,High
2013,Melbourne (C),24600,14715,94185,7547,116447,0.0741851138284905,47005,742,11,0.0500008909638446,70739983.13,67.45454545454545,137.10512129380055,695.3562608618723,95336.90448787062,6430907.557272727,High
2013,Melton (C),24650,37911,76189,8809,122909,0.103637732652533,46306,487,7,0.0901589302243141,53565855.91000001,69.57142857142857,174.53388090349077,630.2013683851386,109991.4905749487,7652265.130000002,High
2013,Mildura (RC),24780,14554,29278,8853,52685,0.2321732973171435,38097,285,8,0.0888188862336157,24827820.97,35.625,133.79298245614035,651.119062442632,87115.16129824561,3103477.62125,High
2013,Mitchell (S),24850,10851,21889,4626,37366,0.1744672826701866,43912,217,5,0.0580893771208374,14894489.02,43.4,122.1889400921659,561.7382244012823,68638.19824884793,2978897.804,Medium
2013,Moira (S),24900,7213,14902,6560,28675,0.305656509179014,35558,98,2,0.0533360932864141,3107724.28,49.0,219.0,144.80124312738792,31711.472244897956,1553862.14,Very Low
2013,Monash (C),24970,39542,111335,31608,182485,0.2211231050138866,42029,950,15,0.0540802382263558,112663385.35,63.333333333333336,150.4663157894737,788.1700072756273,118593.03721052631,7510892.356666666,High
2013,Moonee Valley (C),25060,25601,71406,18090,115097,0.2021319388576025,49892,726,11,0.0345782479377591,71499311.56,66.0,123.27272727272727,798.9106950031287,98483.90022038568,6499937.414545455,High
2013,Moorabool (S),25150,8515,17735,4070,30320,0.1866544370557211,44775,110,3,0.0461653015636634,7876144.56,36.666666666666664,198.22727272727272,361.2081889474891,71601.31418181818,2625381.52,Low
2013,Moreland (C),25250,33131,104148,22750,160029,0.1792778451985059,45223,714,15,0.0446692607003891,63669829.73,47.6,177.72829131652662,501.7402144241832,89173.43099439776,4244655.315333333,Medium
2013,Mornington Peninsula (S),25340,36697,81122,34441,152260,0.2980279155092893,39518,806,17,0.0460229588817735,78899226.33,47.411764705882355,143.37841191066997,682.7377822486436,97889.85897022333,4641130.960588235,High
2013,Mount Alexander (S),25430,3846,10198,3950,17994,0.2791914051456036,35878,30,1,0.060543985433026,3009247.96,30.0,471.6,212.6977636415041,100308.26533333333,3009247.96,Low
2013,Murrindindi (S),25620,3001,7726,2767,13494,0.2636996092633184,35315,16,1,0.0434110524281849,1080190.75,16.0,655.8125,102.94393881635376,67511.921875,1080190.75,Very Low
2013,Nillumbik (S),25710,17457,38385,6882,62724,0.1520312810656769,48285,80,2,0.0232267616712163,7761178.549999999,40.0,565.8375,171.45334459981882,97014.73187499998,3880589.2749999994,Very Low
2013,Northern Grampians (S),25810,2664,6559,2576,11799,0.281992337164751,36896,87,3,0.0543293718166383,4943393.11,29.0,105.0,541.1486710454298,56820.61045977012,1647797.7033333334,Medium
2013,Port Phillip (C),25900,14041,77875,10585,102501,0.1196586027583088,57033,357,10,0.0377782992173805,24788263.9,35.7,247.78711484593836,280.22003052226995,69434.91288515406,2478826.3899999997,Low
2013,Queenscliffe (B),26080,600,1440,1018,3058,0.4141578519121237,35200,47,2,0.0301163586584531,1511657.57,23.5,52.297872340425535,614.9949430431245,32162.9270212766,755828.785,High
2013,South Gippsland (S),26170,6918,15090,5922,27930,0.2818389491719018,33587,105,4,0.0287550520108659,6669516.970000001,26.25,200.11428571428573,317.4146663811156,63519.209238095245,1667379.2425000002,Low
2013,Southern Grampians (S),26260,4141,8620,3384,16145,0.2819060313228924,35183,75,2,0.0514602310076063,6633868.96,37.5,160.05333333333334,552.6382005998,88451.58613333333,3316934.48,Medium
2013,Stonnington (C),26350,17451,70588,15148,103187,0.1766819072501632,57250,295,7,0.0321371104648588,21423048.7,42.142857142857146,290.6305084745763,249.87226719231128,72620.5040677966,3060435.5285714283,Low
2013,Strathbogie (S),26430,1995,5131,2580,9706,0.3345869537025029,35131,32,1,0.047487684729064,1208095.79,32.0,240.96875,156.67174037089873,37752.9934375,1208095.79,Very Low
2013,Surf Coast (S),26490,7742,16316,4224,28282,0.2056475170399221,39874,107,4,0.0390613821719845,2878670.79,26.75,191.9626168224299,140.1495029211295,26903.465327102804,719667.6975,Very Low
2013,Swan Hill (RC),26610,5648,11627,3592,20867,0.2360207635192851,37859,134,4,0.0563235167854383,7079880.72,33.5,113.57462686567165,465.20012615809185,52834.930746268656,1769970.18,Medium
2013,Towong (S),26670,1422,3125,1342,5889,0.3004253413924334,34232,10,1,0.0437481525273426,381071.04,10.0,446.7,85.3080456682337,38107.104,381071.04,Very Low
2013,Wangaratta (RC),26700,6827,14953,5417,27197,0.2659302896416298,37286,130,4,0.0506891665593198,7756823.520000001,32.5,156.69230769230768,380.7964418262151,59667.87323076924,1939205.8800000004,Low
2013,Warrnambool (C),26730,8797,18939,5564,33300,0.2270742358078602,40791,215,7,0.0603488674824264,16367438.670000002,30.714285714285715,113.96744186046512,667.9769281312493,76127.62172093024,2338205.5242857146,High
2013,Wellington (S),26810,10707,24069,7543,42319,0.2386119195242313,38143,314,8,0.0363899106673673,21947483.5,39.25,100.67515923566879,694.2769676072378,69896.44426751592,2743435.4375,High
2013,Whitehorse (C),26980,36894,96766,28064,161724,0.2248177521429143,43563,450,7,0.0552063527569623,50781660.09,64.28571428571429,277.4,406.8065376111512,112848.13353333334,7254522.87,Medium
2013,Whittlesea (C),27070,48840,110984,19437,179261,0.1490327477936835,43779,608,9,0.0795230198215272,93238924.88,67.55555555555556,214.50822368421052,714.9072992846244,153353.49486842105,10359880.542222222,High
2013,Wodonga (RC),27170,10784,21742,4819,37345,0.1814314220097135,43881,180,4,0.0622116386367018,7235537.359999999,45.0,147.5611111111111,272.4120838823839,40197.429777777776,1808884.3399999999,Low
2013,Wyndham (C),27260,56835,119602,13181,189618,0.0992672254731403,47073,891,13,0.0873133509003074,87822812.06,68.53846153846153,149.02693602693603,661.4010231731472,98566.56796857464,6755600.927692308,High
2013,Yarra (C),27350,12136,62967,8490,83593,0.1188127125404089,54499,308,8,0.0545665370711411,29671353.130000003,38.5,232.00324675324674,415.23368081503565,96335.56211038961,3708919.1412500003,Medium
2013,Yarra Ranges (S),27450,39473,89633,20432,149538,0.1856357606868668,42399,332,7,0.0411307276714062,26013535.35,47.42857142857143,331.5210843373494,236.34702539408534,78354.02213855422,3716219.3357142857,Low
2014,Alpine (S),20110,2674,6455,2899,12028,0.3099208894590549,34681,63,3,0.0390104662226451,2749847.42,21.0,148.47619047619048,293.9755633953389,43648.37174603174,916615.8066666666,Low
2014,Ararat (RC),20260,2545,6218,2421,11184,0.2802407686074777,38131,88,2,0.0523972602739726,5474829.149999999,44.0,98.17045454545455,633.7341301076513,62213.967613636356,2737414.5749999997,High
2014,Ballarat (C),20570,26367,58013,15903,100283,0.2151496293089453,42779,663,15,0.044477361763502,53642391.940000005,44.2,111.48717948717949,725.7209797608097,80908.58512820513,3576159.462666667,High
2014,Banyule (C),20660,29552,75171,20780,125503,0.2165688736959489,48836,620,10,0.0506551661958285,55019402.31,62.0,154.75967741935483,573.4114528248793,88740.97146774194,5501940.231000001,Medium
2014,Bass Coast (S),20740,6915,17073,7635,31623,0.3090092277804759,34051,216,5,0.0612891863332159,15087373.6,43.2,114.38888888888889,610.6270681560628,69848.95185185185,3017474.7199999997,High
2014,Baw Baw (S),20830,11952,25499,8494,45945,0.2498749742594063,40483,198,4,0.0413061437453802,12641199.170000002,49.5,171.6818181818182,371.8765384049658,63844.44025252526,3160299.7925000004,Low
2014,Bayside (C),20910,25438,56331,18178,99947,0.2439705270504234,55569,248,6,0.0364595409227915,15788451.25,41.333333333333336,300.43951612903226,211.89992148599498,63663.10987903226,2631408.5416666665,Low
2014,Benalla (RC),21010,3180,7286,3131,13597,0.30056638187578,37229,105,3,0.0598750181659642,5285457.34,35.0,99.20952380952382,507.38766823461646,50337.68895238095,1761819.1133333333,Medium
2014,Boroondara (C),21110,40983,105234,26395,172612,0.2005257200161058,55069,202,5,0.0440093387320528,19414918.54,40.4,651.6287128712871,147.4972729413731,96113.45811881188,3882983.7079999996,Very Low
2014,Brimbank (C),21180,49619,122896,25186,197701,0.1700814413635688,41599,946,14,0.0928938951467111,138542665.59,67.57142857142857,156.53488372093022,935.5807295282344,146451.02070824525,9895904.685,Very High
2014,Campaspe (S),21370,9560,19581,7740,36881,0.2832985615460635,38676,209,4,0.059892367339853,7490818.13,52.25,130.7224880382775,274.1780363090663,35841.23507177034,1872704.5325,Low
2014,Cardinia (S),21450,26084,51097,9827,87008,0.16129932374762,44716,243,4,0.0578991820768136,21217863.1,60.75,250.71604938271605,348.2677286455256,87316.30905349794,5304465.775,Low
2014,Casey (C),21610,84164,171440,27811,283415,0.1395777185559922,44833,888,13,0.0668614242507561,113243208.1,68.3076923076923,224.38175675675674,568.344490617362,127526.13524774773,8711016.007692307,Medium
2014,Central Goldfields (S),21670,2846,6424,3336,12606,0.3418032786885246,35181,99,2,0.0740023246803564,7165932.76,49.5,98.58585858585859,734.2144221311476,72383.15919191919,3582966.38,High
2014,Colac-Otway (S),21750,4882,11398,4221,20501,0.2702477751456559,37530,110,5,0.0729602035253498,7125457.180000001,22.0,141.9909090909091,456.20444202573793,64776.88345454546,1425091.4360000002,Medium
2014,Corangamite (S),21830,4290,8324,3382,15996,0.288911669229455,38371,57,2,0.0467400307655898,2949436.9,28.5,205.3684210526316,251.95941397573893,51744.50701754386,1474718.45,Low
2014,Darebin (C),21890,30495,96991,21242,148728,0.1796621924505002,45812,787,13,0.0830911288870598,82359807.15,60.53846153846154,150.23252858958068,696.5889992641648,104650.32674714105,6335369.780769231,High
2014,East Gippsland (S),22110,9952,22664,11156,43772,0.3298639858072146,35309,332,10,0.0655898441531633,22323581.83000001,33.2,101.86746987951807,660.0704266706094,67239.70430722894,2232358.183000001,High
2014,Frankston (C),22170,33892,81957,19394,135243,0.1913547966966285,44371,534,10,0.0718784112855823,60249332.64,53.4,189.79588014981275,594.4621428500952,112826.46561797753,6024933.264,Medium
2014,Gannawarra (S),22250,2335,5172,2638,10145,0.3377720870678617,36351,45,1,0.0364244564207396,1393215.72,45.0,173.55555555555554,178.3886965428937,30960.34933333333,1393215.72,Very Low
2014,Glen Eira (C),22310,33970,88793,21296,144059,0.1934434866335419,50588,772,11,0.0486587962554649,72059137.19,70.18181818181819,142.6023316062176,654.5534720998464,93340.85128238342,6550830.653636363,High
2014,Glenelg (S),22410,4715,10863,3779,19357,0.2580931566725857,39694,120,4,0.0802698474775127,6530421.44,30.0,122.01666666666667,446.0061084551291,54420.17866666667,1632605.36,Medium
2014,Greater Bendigo (C),22620,28032,61156,17783,106971,0.2252752125058589,41878,614,11,0.0682710598418875,46243389.76,55.81818181818182,128.56514657980455,585.8116996668314,75314.96703583062,4203944.523636363,Medium
2014,Greater Dandenong (C),22670,36315,91583,21620,149518,0.1909843378709045,38429,938,15,0.1120180541918844,110134642.60999998,62.53333333333333,120.68550106609808,972.8950876743547,117414.33114072493,7342309.507333333,Very High
2014,Greater Geelong (C),22750,55432,129932,39562,224926,0.2334123921790742,43176,1331,25,0.0623708776493993,110044225.76,53.24,127.34335086401202,649.2514529127875,82677.85556724267,4401769.0304000005,High
2014,Greater Shepparton (C),22830,17605,35659,10005,63269,0.2191003854239663,39787,329,8,0.0767508687516706,29376039.78,41.125,138.79635258358664,643.3085095480028,89288.8747112462,3672004.9725,High
2014,Hepburn (S),22910,3297,8412,3179,14888,0.2742645155724268,35858,50,2,0.0374899220639613,2495565.07,25.0,231.82,215.30196445518072,49911.3014,1247782.535,Low
2014,Hobsons Bay (C),23110,21367,56967,12814,91148,0.183631647583153,50034,577,10,0.0531803962460896,47196551.19,57.7,120.93760831889081,676.3524625614422,81796.44920277296,4719655.119,High
2014,Horsham (RC),23190,5083,10942,3666,19691,0.2509583789704271,41807,148,3,0.0371639430680021,9498045.33,49.333333333333336,98.70270270270271,650.1947788882804,64175.98195945946,3166015.11,High
2014,Hume (C),23270,55807,113954,19071,188832,0.1433640293177974,43381,805,14,0.0998030348045203,101822277.68,57.5,165.24844720496895,765.4371560233039,126487.30146583852,7273019.834285715,High
2014,Kingston (C),23430,35096,92389,25594,153079,0.2169295576481357,46765,895,16,0.0607752087192936,79825384.39,55.9375,131.8245810055866,676.5837823245722,89190.37362011173,4989086.524375,High
2014,Knox (C),23670,38128,95137,22243,155508,0.1894956551371613,45213,763,11,0.0548065342204656,74200233.9,69.36363636363636,153.84010484927916,632.1369390015335,97248.0129750983,6745475.80909091,High
2014,Latrobe (C),23810,18797,42391,12465,73653,0.2272312964853434,43967,522,12,0.0746272855133614,44333812.33,43.5,105.08812260536398,808.1852911258568,84930.67496168581,3694484.3608333333,Very High
2014,Macedon Ranges (S),24130,12288,25538,6889,44715,0.2124464181083664,45522,95,3,0.0374361883153715,8360298.91,31.666666666666668,341.33684210526314,257.8190677521818,88003.14642105263,2786766.303333333,Low
2014,Manningham (C),24210,26207,68045,24269,118521,0.2628962020928569,43403,509,7,0.0677405461280041,55677479.580000006,72.71428571428571,181.36345776031433,603.1314814654332,109386.01096267192,7953925.654285715,High
2014,Mansfield (S),24250,2254,4217,1746,8217,0.2928056347476103,32333,40,1,0.0343866171003717,1514346.66,40.0,149.075,253.95717927217842,37858.6665,1514346.66,Low
2014,Maribyrnong (C),24330,17046,57003,7810,81859,0.1205005168716152,47362,392,9,0.066476813873422,52905865.71,43.55555555555556,165.33928571428572,816.2847840710969,134963.9431377551,5878429.523333333,Very High
2014,Maroondah (C),24410,27406,66787,17030,111223,0.2031807389908968,45859,718,10,0.064101264111404,62294867.29000001,71.8,116.73676880222841,743.2247311404608,86761.65360724235,6229486.729,High
2014,Melbourne (C),24600,15337,98830,8040,122207,0.0752315897819781,47829,744,11,0.0495182914505153,72707033.11,67.63636363636364,143.64247311827958,680.3315533826144,97724.50686827957,6609730.282727272,High
